Kód kocky;Názov
vt1008rs;"Štruktúra výdavkov na výskum a vývoj (v %)"
Posledná aktualizácia;30.09.2025

Kód dimenzie;Kód dimenzie;Kód dimenzie;Data
2012;UKAZ02;AREA02;
2012;UKAZ02;AREA03;
2012;UKAZ02;AREA04;
2012;UKAZ03;AREA01;34.03
2012;UKAZ03;AREA02;
2012;UKAZ03;AREA03;
2012;UKAZ03;AREA04;
2012;UKAZ04;AREA01;0.1
2012;UKAZ04;AREA02;
2012;UKAZ04;AREA03;
2012;UKAZ04;AREA04;
2012;UKAZ05;AREA01;
2012;UKAZ05;AREA02;37.71
2012;UKAZ05;AREA03;
2012;UKAZ05;AREA04;
2012;UKAZ06;AREA01;
2012;UKAZ06;AREA02;41.57
2012;UKAZ06;AREA03;
2012;UKAZ06;AREA04;
2012;UKAZ07;AREA01;
2012;UKAZ07;AREA02;2.07
2012;UKAZ07;AREA03;
2012;UKAZ07;AREA04;
2012;UKAZ08;AREA01;
2012;UKAZ08;AREA02;18.65
2012;UKAZ08;AREA03;
2012;UKAZ08;AREA04;
2012;UKAZ09;AREA01;
2012;UKAZ09;AREA02;
2012;UKAZ09;AREA03;20.48
2012;UKAZ09;AREA04;
2012;UKAZ10;AREA01;
2012;UKAZ10;AREA02;
2012;UKAZ10;AREA03;46.92
2012;UKAZ10;AREA04;
2012;UKAZ11;AREA01;
2012;UKAZ11;AREA02;
2012;UKAZ11;AREA03;8.46
2012;UKAZ11;AREA04;
2012;UKAZ12;AREA01;
2012;UKAZ12;AREA02;
2012;UKAZ12;AREA03;6.74
2012;UKAZ12;AREA04;
2012;UKAZ13;AREA01;
2012;UKAZ13;AREA02;
2012;UKAZ13;AREA03;7.44
2012;UKAZ13;AREA04;
2012;UKAZ14;AREA01;
2012;UKAZ14;AREA02;
2012;UKAZ14;AREA03;9.96
2012;UKAZ14;AREA04;
2012;UKAZ15;AREA01;
2012;UKAZ15;AREA02;
2012;UKAZ15;AREA03;
2012;UKAZ15;AREA04;47.34
2012;UKAZ16;AREA01;
2012;UKAZ16;AREA02;
2012;UKAZ16;AREA03;
2012;UKAZ16;AREA04;23.46
2012;UKAZ17;AREA01;
2012;UKAZ17;AREA02;
2012;UKAZ17;AREA03;
2012;UKAZ17;AREA04;29.2
2011;UKAZ01;AREA01;37.18
2011;UKAZ01;AREA02;
2011;UKAZ01;AREA03;
2011;UKAZ01;AREA04;
2011;UKAZ02;AREA01;27.66
2011;UKAZ02;AREA02;
2011;UKAZ02;AREA03;
2011;UKAZ02;AREA04;
2011;UKAZ03;AREA01;34.95
2011;UKAZ03;AREA02;
2011;UKAZ03;AREA03;
2011;UKAZ03;AREA04;
2011;UKAZ04;AREA01;0.21
2011;UKAZ04;AREA02;
2011;UKAZ04;AREA03;
2011;UKAZ04;AREA04;
2011;UKAZ05;AREA01;
2011;UKAZ05;AREA02;33.85
2011;UKAZ05;AREA03;
2011;UKAZ05;AREA04;
2011;UKAZ06;AREA01;
2011;UKAZ06;AREA02;49.75
2011;UKAZ06;AREA03;
2011;UKAZ06;AREA04;
2011;UKAZ07;AREA01;
2011;UKAZ07;AREA02;2.24
2011;UKAZ07;AREA03;
2011;UKAZ07;AREA04;
2011;UKAZ08;AREA01;
2011;UKAZ08;AREA02;14.16
2011;UKAZ08;AREA03;
2011;UKAZ08;AREA04;
2011;UKAZ09;AREA01;
2011;UKAZ09;AREA02;
2011;UKAZ09;AREA03;20.72
2011;UKAZ09;AREA04;
2011;UKAZ10;AREA01;
2011;UKAZ10;AREA02;
2011;UKAZ10;AREA03;47.68
2011;UKAZ10;AREA04;
2011;UKAZ11;AREA01;
2011;UKAZ11;AREA02;
2011;UKAZ11;AREA03;7.96
2011;UKAZ11;AREA04;
2011;UKAZ12;AREA01;
2011;UKAZ12;AREA02;
2011;UKAZ12;AREA03;7.57
2011;UKAZ12;AREA04;
2011;UKAZ13;AREA01;
2011;UKAZ13;AREA02;
2011;UKAZ13;AREA03;8.46
2011;UKAZ13;AREA04;
2011;UKAZ14;AREA01;
2011;UKAZ14;AREA02;
2011;UKAZ14;AREA03;7.62
2011;UKAZ14;AREA04;
2011;UKAZ15;AREA01;
2011;UKAZ15;AREA02;
2011;UKAZ15;AREA03;
2011;UKAZ15;AREA04;48.87
2011;UKAZ16;AREA01;
2011;UKAZ16;AREA02;
2011;UKAZ16;AREA03;
2011;UKAZ16;AREA04;24.63
2011;UKAZ17;AREA01;
2011;UKAZ17;AREA02;
2011;UKAZ17;AREA03;
2011;UKAZ17;AREA04;26.5
2010;UKAZ01;AREA01;42.09
2010;UKAZ01;AREA02;
2010;UKAZ01;AREA03;
2010;UKAZ01;AREA04;
2010;UKAZ02;AREA01;29.96
2010;UKAZ02;AREA02;
2010;UKAZ02;AREA03;
2010;UKAZ02;AREA04;
2010;UKAZ03;AREA01;27.64
2010;UKAZ03;AREA02;
2010;UKAZ03;AREA03;
2010;UKAZ03;AREA04;
2010;UKAZ04;AREA01;0.31
2010;UKAZ04;AREA02;
2010;UKAZ04;AREA03;
2010;UKAZ04;AREA04;
2010;UKAZ05;AREA01;
2010;UKAZ05;AREA02;35.06
2010;UKAZ05;AREA03;
2010;UKAZ05;AREA04;
2010;UKAZ06;AREA01;
2010;UKAZ06;AREA02;49.57
2010;UKAZ06;AREA03;
2010;UKAZ06;AREA04;
2010;UKAZ07;AREA01;
2010;UKAZ07;AREA02;0.7
2010;UKAZ07;AREA03;
2010;UKAZ07;AREA04;
2010;UKAZ08;AREA01;
2010;UKAZ08;AREA02;14.67
2010;UKAZ08;AREA03;
2010;UKAZ08;AREA04;
2010;UKAZ09;AREA01;
2010;UKAZ09;AREA02;
2010;UKAZ09;AREA03;19.92
2010;UKAZ09;AREA04;
2010;UKAZ10;AREA01;
2010;UKAZ10;AREA02;
2010;UKAZ10;AREA03;53.59
2010;UKAZ10;AREA04;
2010;UKAZ11;AREA01;
2010;UKAZ11;AREA02;
2010;UKAZ11;AREA03;7.1
2010;UKAZ11;AREA04;
2010;UKAZ12;AREA01;
2010;UKAZ12;AREA02;
2010;UKAZ12;AREA03;8.2
2010;UKAZ12;AREA04;
2010;UKAZ13;AREA01;
2010;UKAZ13;AREA02;
2010;UKAZ13;AREA03;6.99
2010;UKAZ13;AREA04;
2010;UKAZ14;AREA01;
2010;UKAZ14;AREA02;
2010;UKAZ14;AREA03;4.21
2010;UKAZ14;AREA04;
2010;UKAZ15;AREA01;
2010;UKAZ15;AREA02;
2010;UKAZ15;AREA03;
2010;UKAZ15;AREA04;46.27
2010;UKAZ16;AREA01;
2010;UKAZ16;AREA02;
2010;UKAZ16;AREA03;
2010;UKAZ16;AREA04;23.67
2010;UKAZ17;AREA01;
2010;UKAZ17;AREA02;
2010;UKAZ17;AREA03;
2010;UKAZ17;AREA04;30.05
2009;UKAZ01;AREA01;41.05
2009;UKAZ01;AREA02;
2009;UKAZ01;AREA03;
2009;UKAZ01;AREA04;
2009;UKAZ02;AREA01;33.89
2009;UKAZ02;AREA02;
2009;UKAZ02;AREA03;
2009;UKAZ02;AREA04;
2009;UKAZ03;AREA01;25.03
2009;UKAZ03;AREA02;
2009;UKAZ03;AREA03;
2009;UKAZ03;AREA04;
2009;UKAZ04;AREA01;0.03
2009;UKAZ04;AREA02;
2009;UKAZ04;AREA03;
2009;UKAZ04;AREA04;
2009;UKAZ05;AREA01;
2009;UKAZ05;AREA02;35.11
2009;UKAZ05;AREA03;
2009;UKAZ05;AREA04;
2009;UKAZ06;AREA01;
2009;UKAZ06;AREA02;50.56
2009;UKAZ06;AREA03;
2009;UKAZ06;AREA04;
2009;UKAZ07;AREA01;
2009;UKAZ07;AREA02;1.55
2009;UKAZ07;AREA03;
2009;UKAZ07;AREA04;
2009;UKAZ08;AREA01;
2009;UKAZ08;AREA02;12.78
2009;UKAZ08;AREA03;
2009;UKAZ08;AREA04;
2009;UKAZ09;AREA01;
2009;UKAZ09;AREA02;
2009;UKAZ09;AREA03;23.2
2009;UKAZ09;AREA04;
2009;UKAZ10;AREA01;
2009;UKAZ10;AREA02;
2009;UKAZ10;AREA03;50.76
2009;UKAZ10;AREA04;
2009;UKAZ11;AREA01;
2009;UKAZ11;AREA02;
2009;UKAZ11;AREA03;7.7
2009;UKAZ11;AREA04;
2009;UKAZ12;AREA01;
2009;UKAZ12;AREA02;
2009;UKAZ12;AREA03;6.72
2009;UKAZ12;AREA04;
2009;UKAZ13;AREA01;
2009;UKAZ13;AREA02;
2009;UKAZ13;AREA03;6.79
2009;UKAZ13;AREA04;
2009;UKAZ14;AREA01;
2009;UKAZ14;AREA02;
2009;UKAZ14;AREA03;4.83
2009;UKAZ14;AREA04;
2009;UKAZ15;AREA01;
2009;UKAZ15;AREA02;
2009;UKAZ15;AREA03;
2009;UKAZ15;AREA04;46.51
2009;UKAZ16;AREA01;
2009;UKAZ16;AREA02;
2009;UKAZ16;AREA03;
2009;UKAZ16;AREA04;24.19
2009;UKAZ17;AREA01;
2009;UKAZ17;AREA02;
2009;UKAZ17;AREA03;
2009;UKAZ17;AREA04;29.3
2008;UKAZ01;AREA01;42.88
2008;UKAZ01;AREA02;
2008;UKAZ01;AREA03;
2008;UKAZ01;AREA04;
2008;UKAZ02;AREA01;32.8
2008;UKAZ02;AREA02;
2008;UKAZ02;AREA03;
2008;UKAZ02;AREA04;
2008;UKAZ03;AREA01;24.26
2008;UKAZ03;AREA02;
2008;UKAZ03;AREA03;
2008;UKAZ03;AREA04;
2008;UKAZ04;AREA01;0.06
2008;UKAZ04;AREA02;
2008;UKAZ04;AREA03;
2008;UKAZ04;AREA04;
2008;UKAZ05;AREA01;
2008;UKAZ05;AREA02;34.68
2008;UKAZ05;AREA03;
2008;UKAZ05;AREA04;
2008;UKAZ06;AREA01;
2008;UKAZ06;AREA02;52.33
2008;UKAZ06;AREA03;
2008;UKAZ06;AREA04;
2008;UKAZ07;AREA01;
2008;UKAZ07;AREA02;0.69
2008;UKAZ07;AREA03;
2008;UKAZ07;AREA04;
2008;UKAZ08;AREA01;
2008;UKAZ08;AREA02;12.29
2008;UKAZ08;AREA03;
2008;UKAZ08;AREA04;
2008;UKAZ09;AREA01;
2008;UKAZ09;AREA02;
2008;UKAZ09;AREA03;25.9
2008;UKAZ09;AREA04;
2008;UKAZ10;AREA01;
2008;UKAZ10;AREA02;
2008;UKAZ10;AREA03;46.61
2008;UKAZ10;AREA04;
2008;UKAZ11;AREA01;
2008;UKAZ11;AREA02;
2008;UKAZ11;AREA03;8
2008;UKAZ11;AREA04;
2008;UKAZ12;AREA01;
2008;UKAZ12;AREA02;
2008;UKAZ12;AREA03;8.64
2008;UKAZ12;AREA04;
2008;UKAZ13;AREA01;
2008;UKAZ13;AREA02;
2008;UKAZ13;AREA03;7.79
2008;UKAZ13;AREA04;
2008;UKAZ14;AREA01;
2008;UKAZ14;AREA02;
2008;UKAZ14;AREA03;3.06
2008;UKAZ14;AREA04;
2008;UKAZ15;AREA01;
2008;UKAZ15;AREA02;
2008;UKAZ15;AREA03;
2008;UKAZ15;AREA04;43.76
2008;UKAZ16;AREA01;
2008;UKAZ16;AREA02;
2008;UKAZ16;AREA03;
2008;UKAZ16;AREA04;27.39
2008;UKAZ17;AREA01;
2008;UKAZ17;AREA02;
2008;UKAZ17;AREA03;
2008;UKAZ17;AREA04;28.85
2007;UKAZ01;AREA01;39.55
2007;UKAZ01;AREA02;
2007;UKAZ01;AREA03;
2007;UKAZ01;AREA04;
2007;UKAZ02;AREA01;35.36
2007;UKAZ02;AREA02;
2007;UKAZ02;AREA03;
2007;UKAZ02;AREA04;
2007;UKAZ03;AREA01;24.99
2007;UKAZ03;AREA02;
2007;UKAZ03;AREA03;
2007;UKAZ03;AREA04;
2007;UKAZ04;AREA01;0.1
2007;UKAZ04;AREA02;
2007;UKAZ04;AREA03;
2007;UKAZ04;AREA04;
2007;UKAZ05;AREA01;
2007;UKAZ05;AREA02;35.6
2007;UKAZ05;AREA03;
2007;UKAZ05;AREA04;
2007;UKAZ06;AREA01;
2007;UKAZ06;AREA02;53.92
2007;UKAZ06;AREA03;
2007;UKAZ06;AREA04;
2007;UKAZ07;AREA01;
2007;UKAZ07;AREA02;0.24
2007;UKAZ07;AREA03;
2007;UKAZ07;AREA04;
2007;UKAZ08;AREA01;
2007;UKAZ08;AREA02;10.24
2007;UKAZ08;AREA03;
2007;UKAZ08;AREA04;
2007;UKAZ09;AREA01;
2007;UKAZ09;AREA02;
2007;UKAZ09;AREA03;29.29
2007;UKAZ09;AREA04;
2007;UKAZ10;AREA01;
2007;UKAZ10;AREA02;
2007;UKAZ10;AREA03;40.71
2007;UKAZ10;AREA04;
2007;UKAZ11;AREA01;
2007;UKAZ11;AREA02;
2007;UKAZ11;AREA03;9.75
2007;UKAZ11;AREA04;
2007;UKAZ12;AREA01;
2007;UKAZ12;AREA02;
2007;UKAZ12;AREA03;9.1
2007;UKAZ12;AREA04;
2007;UKAZ13;AREA01;
2007;UKAZ13;AREA02;
2007;UKAZ13;AREA03;8.38
2007;UKAZ13;AREA04;
2007;UKAZ14;AREA01;
2007;UKAZ14;AREA02;
2007;UKAZ14;AREA03;2.77
2007;UKAZ14;AREA04;
2007;UKAZ15;AREA01;
2007;UKAZ15;AREA02;
2007;UKAZ15;AREA03;
2007;UKAZ15;AREA04;46.24
2007;UKAZ16;AREA01;
2007;UKAZ16;AREA02;
2007;UKAZ16;AREA03;
2007;UKAZ16;AREA04;24.51
2007;UKAZ17;AREA01;
2007;UKAZ17;AREA02;
2007;UKAZ17;AREA03;
2007;UKAZ17;AREA04;29.25
2006;UKAZ01;AREA01;43.06
2006;UKAZ01;AREA02;
2006;UKAZ01;AREA03;
2006;UKAZ01;AREA04;
2006;UKAZ02;AREA01;32.76
2006;UKAZ02;AREA02;
2006;UKAZ02;AREA03;
2006;UKAZ02;AREA04;
2006;UKAZ03;AREA01;24.11
2006;UKAZ03;AREA02;
2006;UKAZ03;AREA03;
2006;UKAZ03;AREA04;
2006;UKAZ04;AREA01;0.07
2006;UKAZ04;AREA02;
2006;UKAZ04;AREA03;
2006;UKAZ04;AREA04;
2006;UKAZ05;AREA01;
2006;UKAZ05;AREA02;34.96
2006;UKAZ05;AREA03;
2006;UKAZ05;AREA04;
2006;UKAZ06;AREA01;
2006;UKAZ06;AREA02;55.56
2006;UKAZ06;AREA03;
2006;UKAZ06;AREA04;
2006;UKAZ07;AREA01;
2006;UKAZ07;AREA02;0.43
2006;UKAZ07;AREA03;
2006;UKAZ07;AREA04;
2006;UKAZ08;AREA01;
2006;UKAZ08;AREA02;9.05
2006;UKAZ08;AREA03;
2006;UKAZ08;AREA04;
2006;UKAZ09;AREA01;
2006;UKAZ09;AREA02;
2006;UKAZ09;AREA03;27.98
2006;UKAZ09;AREA04;
2006;UKAZ10;AREA01;
2006;UKAZ10;AREA02;
2006;UKAZ10;AREA03;40.47
2006;UKAZ10;AREA04;
2006;UKAZ11;AREA01;
2006;UKAZ11;AREA02;
2006;UKAZ11;AREA03;10.35
2006;UKAZ11;AREA04;
2006;UKAZ12;AREA01;
2006;UKAZ12;AREA02;
2006;UKAZ12;AREA03;10.5
2006;UKAZ12;AREA04;
2006;UKAZ13;AREA01;
2006;UKAZ13;AREA02;
2006;UKAZ13;AREA03;7.59
2006;UKAZ13;AREA04;
2006;UKAZ14;AREA01;
2006;UKAZ14;AREA02;
2006;UKAZ14;AREA03;3.11
2006;UKAZ14;AREA04;
2006;UKAZ15;AREA01;
2006;UKAZ15;AREA02;
2006;UKAZ15;AREA03;
2006;UKAZ15;AREA04;47.42
2006;UKAZ16;AREA01;
2006;UKAZ16;AREA02;
2006;UKAZ16;AREA03;
2006;UKAZ16;AREA04;29.47
2006;UKAZ17;AREA01;
2006;UKAZ17;AREA02;
2006;UKAZ17;AREA03;
2006;UKAZ17;AREA04;23.11
2005;UKAZ01;AREA01;49.84
2005;UKAZ01;AREA02;
2005;UKAZ01;AREA03;
2005;UKAZ01;AREA04;
2005;UKAZ02;AREA01;29.66
2005;UKAZ02;AREA02;
2005;UKAZ02;AREA03;
2005;UKAZ02;AREA04;
2005;UKAZ03;AREA01;20.42
2005;UKAZ03;AREA02;
2005;UKAZ03;AREA03;
2005;UKAZ03;AREA04;
2005;UKAZ04;AREA01;0.08
2005;UKAZ04;AREA02;
2005;UKAZ04;AREA03;
2005;UKAZ04;AREA04;
2005;UKAZ05;AREA01;
2005;UKAZ05;AREA02;36.6
2005;UKAZ05;AREA03;
2005;UKAZ05;AREA04;
2005;UKAZ06;AREA01;
2005;UKAZ06;AREA02;57.02
2005;UKAZ06;AREA03;
2005;UKAZ06;AREA04;
2005;UKAZ07;AREA01;
2005;UKAZ07;AREA02;0.34
2005;UKAZ07;AREA03;
2005;UKAZ07;AREA04;
2005;UKAZ08;AREA01;
2005;UKAZ08;AREA02;6.04
2005;UKAZ08;AREA03;
2005;UKAZ08;AREA04;
2005;UKAZ09;AREA01;
2005;UKAZ09;AREA02;
2005;UKAZ09;AREA03;28.96
2005;UKAZ09;AREA04;
2005;UKAZ10;AREA01;
2005;UKAZ10;AREA02;
2005;UKAZ10;AREA03;42.13
2005;UKAZ10;AREA04;
2005;UKAZ11;AREA01;
2005;UKAZ11;AREA02;
2005;UKAZ11;AREA03;9.17
2005;UKAZ11;AREA04;
2005;UKAZ12;AREA01;
2005;UKAZ12;AREA02;
2005;UKAZ12;AREA03;9.95
2005;UKAZ12;AREA04;
2005;UKAZ13;AREA01;
2005;UKAZ13;AREA02;
2005;UKAZ13;AREA03;7.07
2005;UKAZ13;AREA04;
2005;UKAZ14;AREA01;
2005;UKAZ14;AREA02;
2005;UKAZ14;AREA03;2.74
2005;UKAZ14;AREA04;
2005;UKAZ15;AREA01;
2005;UKAZ15;AREA02;
2005;UKAZ15;AREA03;
2005;UKAZ15;AREA04;46.67
2005;UKAZ16;AREA01;
2005;UKAZ16;AREA02;
2005;UKAZ16;AREA03;
2005;UKAZ16;AREA04;30.9
2005;UKAZ17;AREA01;
2005;UKAZ17;AREA02;
2005;UKAZ17;AREA03;
2005;UKAZ17;AREA04;22.43
2004;UKAZ01;AREA01;49.18
2004;UKAZ01;AREA02;
2004;UKAZ01;AREA03;
2004;UKAZ01;AREA04;
2004;UKAZ02;AREA01;30.49
2004;UKAZ02;AREA02;
2004;UKAZ02;AREA03;
2004;UKAZ02;AREA04;
2004;UKAZ03;AREA01;20.12
2004;UKAZ03;AREA02;
2004;UKAZ03;AREA03;
2004;UKAZ03;AREA04;
2004;UKAZ04;AREA01;0.21
2004;UKAZ04;AREA02;
2004;UKAZ04;AREA03;
2004;UKAZ04;AREA04;
2004;UKAZ05;AREA01;
2004;UKAZ05;AREA02;38.29
2004;UKAZ05;AREA03;
2004;UKAZ05;AREA04;
2004;UKAZ06;AREA01;
2004;UKAZ06;AREA02;57.12
2004;UKAZ06;AREA03;
2004;UKAZ06;AREA04;
2004;UKAZ07;AREA01;
2004;UKAZ07;AREA02;0.3
2004;UKAZ07;AREA03;
2004;UKAZ07;AREA04;
2004;UKAZ08;AREA01;
2004;UKAZ08;AREA02;4.29
2004;UKAZ08;AREA03;
2004;UKAZ08;AREA04;
2004;UKAZ09;AREA01;
2004;UKAZ09;AREA02;
2004;UKAZ09;AREA03;29.22
2004;UKAZ09;AREA04;
2004;UKAZ10;AREA01;
2004;UKAZ10;AREA02;
2004;UKAZ10;AREA03;37.65
2004;UKAZ10;AREA04;
2004;UKAZ11;AREA01;
2004;UKAZ11;AREA02;
2004;UKAZ11;AREA03;10.83
2004;UKAZ11;AREA04;
2004;UKAZ12;AREA01;
2004;UKAZ12;AREA02;
2004;UKAZ12;AREA03;12.24
2004;UKAZ12;AREA04;
2004;UKAZ13;AREA01;
2004;UKAZ13;AREA02;
2004;UKAZ13;AREA03;8.44
2004;UKAZ13;AREA04;
2004;UKAZ14;AREA01;
2004;UKAZ14;AREA02;
2004;UKAZ14;AREA03;1.62
2004;UKAZ14;AREA04;
2004;UKAZ15;AREA01;
2004;UKAZ15;AREA02;
2004;UKAZ15;AREA03;
2004;UKAZ15;AREA04;45.09
2004;UKAZ16;AREA01;
2004;UKAZ16;AREA02;
2004;UKAZ16;AREA03;
2004;UKAZ16;AREA04;35.39
2004;UKAZ17;AREA01;
2004;UKAZ17;AREA02;
2004;UKAZ17;AREA03;
2004;UKAZ17;AREA04;19.52
2003;UKAZ01;AREA01;55.2
2003;UKAZ01;AREA02;
2003;UKAZ01;AREA03;
2003;UKAZ01;AREA04;
2003;UKAZ02;AREA01;31.61
2003;UKAZ02;AREA02;
2003;UKAZ02;AREA03;
2003;UKAZ02;AREA04;
2003;UKAZ03;AREA01;13.16
2003;UKAZ03;AREA02;
2003;UKAZ03;AREA03;
2003;UKAZ03;AREA04;
2003;UKAZ04;AREA01;0.03
2003;UKAZ04;AREA02;
2003;UKAZ04;AREA03;
2003;UKAZ04;AREA04;
2003;UKAZ05;AREA01;
2003;UKAZ05;AREA02;45.09
2003;UKAZ05;AREA03;
2003;UKAZ05;AREA04;
2003;UKAZ06;AREA01;
2003;UKAZ06;AREA02;50.84
2003;UKAZ06;AREA03;
2003;UKAZ06;AREA04;
2003;UKAZ07;AREA01;
2003;UKAZ07;AREA02;0.72
2003;UKAZ07;AREA03;
2003;UKAZ07;AREA04;
2003;UKAZ08;AREA01;
2003;UKAZ08;AREA02;3.34
2003;UKAZ08;AREA03;
2003;UKAZ08;AREA04;
2003;UKAZ09;AREA01;
2003;UKAZ09;AREA02;
2003;UKAZ09;AREA03;30.22
2003;UKAZ09;AREA04;
2003;UKAZ10;AREA01;
2003;UKAZ10;AREA02;
2003;UKAZ10;AREA03;40.3
2003;UKAZ10;AREA04;
2003;UKAZ11;AREA01;
2003;UKAZ11;AREA02;
2003;UKAZ11;AREA03;10.65
2003;UKAZ11;AREA04;
2003;UKAZ12;AREA01;
2003;UKAZ12;AREA02;
2003;UKAZ12;AREA03;11.15
2003;UKAZ12;AREA04;
2003;UKAZ13;AREA01;
2003;UKAZ13;AREA02;
2003;UKAZ13;AREA03;7.03
2003;UKAZ13;AREA04;
2003;UKAZ14;AREA01;
2003;UKAZ14;AREA02;
2003;UKAZ14;AREA03;0.66
2003;UKAZ14;AREA04;
2003;UKAZ15;AREA01;
2003;UKAZ15;AREA02;
2003;UKAZ15;AREA03;
2003;UKAZ15;AREA04;37.33
2003;UKAZ16;AREA01;
2003;UKAZ16;AREA02;
2003;UKAZ16;AREA03;
2003;UKAZ16;AREA04;44.72
2003;UKAZ17;AREA01;
2003;UKAZ17;AREA02;
2003;UKAZ17;AREA03;
2003;UKAZ17;AREA04;17.95
2002;UKAZ01;AREA01;64.34
2002;UKAZ01;AREA02;
2002;UKAZ01;AREA03;
2002;UKAZ01;AREA04;
2002;UKAZ02;AREA01;26.56
2002;UKAZ02;AREA02;
2002;UKAZ02;AREA03;
2002;UKAZ02;AREA04;
2002;UKAZ03;AREA01;9.09
2002;UKAZ03;AREA02;
2002;UKAZ03;AREA03;
2002;UKAZ03;AREA04;
2002;UKAZ04;AREA01;0.02
2002;UKAZ04;AREA02;
2002;UKAZ04;AREA03;
2002;UKAZ04;AREA04;
2002;UKAZ05;AREA01;
2002;UKAZ05;AREA02;53.56
2002;UKAZ05;AREA03;
2002;UKAZ05;AREA04;
2002;UKAZ06;AREA01;
2002;UKAZ06;AREA02;44.1
2002;UKAZ06;AREA03;
2002;UKAZ06;AREA04;
2002;UKAZ07;AREA01;
2002;UKAZ07;AREA02;0.27
2002;UKAZ07;AREA03;
2002;UKAZ07;AREA04;
2002;UKAZ08;AREA01;
2002;UKAZ08;AREA02;2.07
2002;UKAZ08;AREA03;
2002;UKAZ08;AREA04;
2002;UKAZ09;AREA01;
2002;UKAZ09;AREA02;
2002;UKAZ09;AREA03;27.17
2002;UKAZ09;AREA04;
2002;UKAZ10;AREA01;
2002;UKAZ10;AREA02;
2002;UKAZ10;AREA03;48.74
2002;UKAZ10;AREA04;
2002;UKAZ11;AREA01;
2002;UKAZ11;AREA02;
2002;UKAZ11;AREA03;9.83
2002;UKAZ11;AREA04;
2002;UKAZ12;AREA01;
2002;UKAZ12;AREA02;
2002;UKAZ12;AREA03;7.86
2002;UKAZ12;AREA04;
2002;UKAZ13;AREA01;
2002;UKAZ13;AREA02;
2002;UKAZ13;AREA03;5.87
2002;UKAZ13;AREA04;
2002;UKAZ14;AREA01;
2002;UKAZ14;AREA02;
2002;UKAZ14;AREA03;0.53
2002;UKAZ14;AREA04;
2002;UKAZ15;AREA01;
2002;UKAZ15;AREA02;
2002;UKAZ15;AREA03;
2002;UKAZ15;AREA04;29.6
2002;UKAZ16;AREA01;
2002;UKAZ16;AREA02;
2002;UKAZ16;AREA03;
2002;UKAZ16;AREA04;46.8
2002;UKAZ17;AREA01;
2002;UKAZ17;AREA02;
2002;UKAZ17;AREA03;
2002;UKAZ17;AREA04;23.6
